era,t00_lr0.0003_wd0_do0,t01_lr0.0003_wd0_do0.2,t02_lr0.0003_wd0.001_do0,t03_lr0.0003_wd0.001_do0.2,t04_lr0.001_wd0_do0,t05_lr0.001_wd0_do0.2,t06_lr0.001_wd0.001_do0,t07_lr0.001_wd0.001_do0.2,t08_lr0.003_wd0_do0,t09_lr0.003_wd0_do0.2,t10_lr0.003_wd0.001_do0,t11_lr0.003_wd0.001_do0.2
0674,0.04153699892058012,0.015238944168434392,0.012829483126825348,0.034445924721917064,0.02151493953334646,0.019514284738884946,0.0365725154234581,0.03933433326677781,0.01867004599012251,-0.02027796573427021,0.033096723023250986,-0.036487273018248584
0675,0.0076833475766788445,0.019675591251907862,-0.010726977941869649,0.011455525037361799,-0.005682378369464193,0.027059014712659438,-0.0004933338507717013,0.019061665819224038,0.013350194014124362,0.03520830243378617,0.008648588288439667,0.01882628091780216
0676,0.015471530435256307,-0.0027271014003770844,-0.026169307730866957,-0.0065898000075350635,-0.016867811740243245,0.017633852303164752,0.01752609751535305,0.03288666300977441,-0.00395680019876856,0.02813692233450864,-0.008422192821142281,0.000246800063050968
0677,0.0048552451105787365,-0.00631351005879951,-0.014341709734846724,0.0012958915552424117,-0.006890503742133264,-0.010198113171943584,0.03108054886730442,0.008748209826406507,-0.035990506084578884,-0.033782167073069934,-0.028235156045819446,-0.022912400818094616
0678,0.007180978634787482,-0.019322412262228167,0.02402150310599422,-0.002388505622375946,0.00046519836101599103,-0.009385434778611078,0.03621043514033594,-0.003866117918879716,0.001778580478402436,-0.02509542758310263,0.021483875939387144,0.020927617282138915
0679,-0.018466013641839404,-0.029580822723468077,-0.003138526133926152,0.0013838057387865023,-0.02708156134424027,-0.02856253712098537,0.012183204815515337,0.004707064917401356,0.00207857624997608,-0.04620073231333415,0.020615141917554317,0.03870795594173529
0680,-0.07682640179268573,-0.02622877564425463,-0.03975116632610499,0.0005983034105190886,-0.04649536626032606,-0.04820283495218246,-0.030078953727094904,-0.015615393409436101,-0.016244633448223012,-0.014661032884957426,-0.035256604376159933,-2.9402711027295317e-05
0681,-0.01454814064472343,0.01566277377348921,-0.031223662720931626,0.020818578766236853,-0.0338795381568236,-0.030999572821094237,0.0097353195534909,-0.02936398908485086,0.011247939589792567,0.030924198578300005,0.01895347911357961,0.061926157350225323
0682,0.023797222503013908,0.013018806124564488,-0.0032354363736561073,0.017334701667252445,-0.04470923740685745,-0.00907755454364752,-0.0124893319822829,0.004420033049242179,0.025038859774887394,-0.017747970881985504,0.0012925143910217346,0.0014323908046888453
0683,0.046884675282619304,0.05509355927436158,0.03736406008671093,0.0418172326021547,-0.014963016603559337,0.04378815290891175,0.03490419915323395,0.012648337143487358,0.005332955815117756,0.028667858546688484,0.014029494470035948,-0.02762021522253272
0684,0.05432650011133347,0.032482024343605184,0.04924612230192417,0.01978736856334782,-0.0015419252927641061,0.014355045548906487,0.048361896556097274,0.012105346086119961,0.03333881800863817,0.05834006209083013,-0.006071638244944495,0.009998662414901507
0685,0.03278993439081479,0.0013021808042662799,0.006925722400012812,-0.002026431763538965,-0.013375291604295512,0.010897856339762172,0.006855814511719958,0.03003832938348694,-0.013112543732147887,-0.005161983707655156,-0.01756508096190604,-0.0005388983061957365
0686,0.05406122424328289,0.039603849588655184,0.04669733141879525,0.055466022205735495,0.03669997594852493,0.037100942431431576,0.026851929920237196,0.029363455365603534,0.032553145859846824,0.03717208699708479,-0.013552106798520229,0.03539330476257125
