era,filter_off_s10,filter_on_s10,c4_random_s10,gaf_s10,filter_off_s11,filter_on_s11,c4_random_s11,gaf_s11,filter_off_s12,filter_on_s12,c4_random_s12,gaf_s12
1086,0.032975239676806836,0.020075077809774126,-0.011547309922285903,-0.001152993519503089,-0.013192107732732227,-0.027948416235515645,-0.0315602310386509,0.03891182635343279,0.004440065325722145,0.012124038942569516,0.011004817559257276,0.007460106291585289
1087,-0.010168245783660743,-0.03222604511522562,-0.01518827913919138,0.007169016619026894,0.007505375484626989,0.016656340869782675,-0.014588609069536062,0.023525568250094962,0.01558272195247495,0.006741901337319153,0.014455880207001266,-0.010601491440695826
1088,0.013792785335267356,-0.02961422059446978,-0.035574540301065924,-0.06392197599202162,0.00920411533767153,0.024656556387865854,0.019375593903516394,0.030159503685871867,0.0226196741172926,-0.0031352114615931146,-0.035356213771469115,-0.008894232942896204
1089,0.009076846685674978,0.0077596442947150636,0.00925133532521324,0.012563672537731926,0.07169655748767169,0.017319058469246303,0.047587696248363856,0.0057777601569471764,-0.0020741367238525303,-0.024401104801926306,0.012285253513849048,-0.00860160420449329
1090,0.021525047833844103,0.03563188178350525,-0.005975888289822002,-0.005992629183356818,0.05668789859501822,0.0186173083683616,0.020561246057074763,0.013379238091607805,-0.0011258385123465353,0.008446436477044595,-0.007451101503603998,-0.0012726898701817984
1091,0.023959126391903864,0.00953502358944773,-0.011872502682234052,-0.026918191608022713,0.020613006085268174,-0.009280191413743696,0.025354572627129462,0.05787314836098781,0.022681179431574616,-0.004254129149083488,-0.027773722842959644,-0.01488542839836315
1092,-0.0008182879071659741,0.03081925313578875,0.037543461412629646,-0.031981160580916816,0.056379829096096463,-0.012223684793669101,0.014276461153145077,-0.025147269819549983,0.03748725417373335,0.007981668865486164,-0.01816212712553042,0.008188163625566559
1093,-0.027994883687596773,0.014220318455738106,0.004630679596512698,-0.028897090163187797,0.0344908976059944,0.005462738016170324,0.030170554760899533,-0.005321188343559026,-0.008581214472806586,0.0007948277764848546,-0.02081311094041231,0.023343209850623135
1094,0.00428656217376003,0.004152454707836667,0.002972305009783877,0.0012423465033520262,0.031015739056325525,-0.008097480703056827,0.015817060018320266,0.05261177067635885,0.02543178050770772,0.04961772068244234,0.03264530582135473,0.021455791501138105
1095,-0.020688308673005154,-0.002716252498717685,-0.019886951519318585,-0.0028339088957073703,0.0060572403555563025,0.008355921405419998,0.01155914632277939,-0.005369477767066247,0.03012752701489642,-0.015278506889343174,0.0032731315152092575,0.029523079645671458
1096,-0.011964831321258095,0.0014008810338018752,0.005547211561775183,0.03404092815302341,0.03303937304284494,0.016490053443254427,0.01064268644338922,-0.005161151081582226,0.05974868843235576,0.006778901440471856,0.042531804782533926,0.0471886537389311
1097,0.00016184582429478903,-0.023150839146196176,0.032076065586011504,0.05796577592557447,-0.012083750038731788,0.006720255924595279,0.0018341087942714345,0.0019454856144638516,0.017320125608112764,0.020248651127721867,0.020031204549578924,-0.009871377533273374
1098,0.005914749552274085,0.0032378826198169847,0.009331745259655104,0.019747618413748422,0.009154005747349578,0.018329962930556304,-0.01328379606347941,0.018552547669370298,0.023223071988746173,0.00400900464921791,0.007441187887132521,0.00973576321860117
1099,0.016213237049602654,-0.01836238641604131,-0.006679479690426643,-0.003208885342880252,0.02616767986414978,0.019757269054992213,-0.02962266021303219,0.0035916586503746627,0.053010067758940994,-0.008152160337940723,0.006064699595606337,-0.029802367585779678
1100,-0.025228073309957286,-0.029334122679534013,-0.002225321258323897,-0.04233427252566597,-0.0269250448843136,0.006696405699221819,-0.052182476859829324,0.017048895080219156,-0.0074442132669107495,0.00399012379000614,-0.017472782372655305,-0.010889791979867535
1101,-0.028593103877187477,6.8131976061745e-05,0.0005238010261783118,-0.004896795593745162,-0.016121235780759514,-0.0011186875117944247,-0.047042781837599947,-0.006628248099827782,0.0076347760429397015,0.004811304514560759,0.06192840265310222,0.03332723485799373
1102,0.001525884406252247,-0.0357467211014184,-0.007963834665932486,-0.0033341211815986226,0.01672521116921115,-0.008823926580830714,-0.0191593195189229,-0.04293060924021986,0.017377700538582404,-0.010481139867822177,0.0055919108647734484,0.00797781178528647
1103,-0.005449777454875604,-0.02320198991401934,0.0029505028908076245,-0.00867997312529864,-0.015482877903259168,0.013033618624860925,-0.0002546957363038661,0.01007940536890533,0.01111477686293866,0.002689872205169118,0.0160425638175909,0.002820806466499294
1104,0.008087128530278988,-0.0058265540820497935,-0.010327812119112966,5.947730137426156e-05,-0.008252988458606014,0.0018542531179883185,-0.021998282897960655,-0.0027922539043003657,-0.004743823220636432,0.010959077855292603,-0.025257876951201273,0.01090361402330213
1105,0.029637993825568105,-0.009780675446157983,-0.0025333865080350085,0.013918177908817268,0.028216167977297903,0.035626468388160734,-0.007438075855156135,-0.001392942805371063,0.004208295701943182,0.005642533895775691,-0.024772639365080465,0.02150207953400958
1106,0.03608294146550706,-0.03014994527099107,0.004331699608579618,0.004319959801866547,-0.0006453099115350337,-0.0006931476799372706,-0.002889939988021582,0.02213070541726636,0.025570659672513263,-0.018907047558228196,-0.01754896268835558,0.016626815473685122
1107,0.0057374320373749545,0.012748090149394445,-0.033179128217833545,-0.020650188894460204,0.061212434006957826,-0.032221701335555096,-0.014980231389053432,0.028435063422569767,-0.008591685090248389,0.0259886952949988,-0.026691333432863423,0.02581575354826231
1108,0.0028312745524508025,0.01962772716253772,-0.02107696257497645,0.02111595584936274,0.02388173772570414,-0.00040919388979271707,0.011026149346191776,0.07457153334352265,0.028248560560690836,-0.005062985224308849,-0.006820087580766084,-0.005721607969934142
1109,-0.009100509209059741,0.013624543475989282,0.019459468860508155,0.02372642704314295,-0.024928843484628236,0.00014214619782960486,0.006256352220066574,-0.014216674562143657,-0.02907335069808397,0.0014387176293045023,-0.01868526926195258,0.039831795937934955
1110,-0.027554149290553005,-0.029865566150839358,-0.004210538027756954,0.001991178285550731,-0.03365987617936651,-0.021462892737957113,0.012704297318461755,-0.0002815666482472619,0.003930158348252984,-0.008565088932027677,-0.01895353348061124,0.003982508751886878
1111,0.008156993566221165,-0.017270500183545163,0.024093507876038103,0.04044945510855341,0.0003816810196999041,-0.012757348648367339,0.007545875073683754,0.01185537623645302,-0.023354230487447645,-0.0123716113935898,-0.014051310365587244,0.01214923382704768
1112,-0.03628714075028678,-0.006090530377160792,0.016090035628626015,-0.005789840446052819,-0.0333087888671275,-0.032286155445763055,0.031097743225807817,-0.00864493390897937,-0.03804560192980629,0.012003310321972454,0.003815844337471416,0.05658837744182858
1113,-0.01643437634558226,0.03366492197024792,-0.014847810995883046,-0.010872862455086296,-0.0455696173042308,0.010160291356610288,0.0019978779505548136,-0.023107598045383378,-0.008554158359706262,-0.00020046083446613688,0.02198810794521476,-0.047182864415240874
1114,-0.03182603126938666,0.018461504086872364,0.009589392489673911,-0.014802475382173821,-0.008310209891926724,-0.0018617491416112733,-0.004836835695373601,-0.0034719587129483196,-0.015871382262548556,-0.020432577030695558,-0.02829129985282191,0.005724081471416118
1115,0.0031769587902588012,-0.012978142231311458,0.005358031636906942,-0.01072951333470199,0.006774005349065052,-0.020783348320070266,-0.04408001390827853,0.03332304433986918,0.026221406543374116,-0.014224307749769367,0.022023797206014342,-0.02872313436512067
1116,-0.02810466190852713,0.021991874022737105,-0.018480733781772753,0.010215968133081498,-0.029765300896952035,-0.01629347652094439,0.0017725182313674502,-0.004831150946062454,-0.01236653525037667,-0.018472162139783338,0.054076981423252415,0.026830059152898145
1117,0.023625735569715412,-0.02506289527625459,-0.014933443523272768,-0.003409091290211876,0.011655682912759854,-0.006123896543635834,-0.02185261481643507,-0.0165665759796877,0.03896223152187754,-0.010856139734064067,0.056443265283415214,0.03191899287529248
1118,-0.005670873905443622,-0.02779597929863657,0.0190942622303331,0.040645921707816585,-0.01944097835327405,-0.010142764239192262,0.011487166282209494,0.014814118248746544,-0.021402596103720993,0.002220966234746244,0.05670694933879979,0.04088930782250872
1119,0.02541345074688836,-0.023199532762516007,0.014623445679190411,0.015432465976243964,0.02113522300830285,-0.019760276204637602,-0.016160211595988586,-0.01135851841780977,0.0164431538337825,0.008490326574289586,-0.0009755470365168265,0.03780005099547609
1120,0.04559865671141798,0.0037846199977970454,0.034601450811688014,0.035917556760512497,-0.015833515262584974,-0.00038482628047582465,0.01005721483514436,-0.01652600222263318,0.004183957909991468,-0.017749739233701507,-0.051733358948610225,-0.0021388016612504737
1121,0.023817665837113824,0.008444852035765268,-0.0019077235298709696,-0.024187892505522834,0.008418689169357906,-0.02039620461781149,-0.012897092018204288,-0.004440147173382201,0.026457430145850315,-0.006651231014358495,0.021945401581338977,0.042043901547099735
1122,-0.0115730915662677,-0.001760913684019212,0.0012004697967506368,-0.0037608031407202133,0.0063907521543575185,-0.006693653072770621,-0.022545873427835764,0.020354979402261424,0.0013315833559081438,-0.001175053408589048,-0.02458555782529901,0.005840138685720215
1123,0.01702546963580152,-0.04254323332564328,0.02896485672388051,-0.021718556245532074,0.04324651143676987,8.076294947123995e-05,0.00356082896067567,-0.000687814478927689,0.012243777905248903,-0.012237751539657681,-0.013929069692742692,-0.015531719553753891
1124,0.007339147722089881,0.008246614112295284,0.020673266255358615,-0.00904408926591736,0.018310748482504174,0.021040696845088844,0.004934518153593221,0.0006153558452016869,0.0018239977600935247,0.021674843597433085,0.027228362129297114,0.028631331294587094
1125,-0.00539085143918981,-0.0018371735200729809,0.014315718646443142,0.04852306018069158,0.011710511381244666,0.0030475928254862818,-0.009897419416585312,0.018989554388485763,-0.005761432504875525,-0.009638695487703207,0.022017502763063176,-0.028550637962052695
1126,0.013762867335172914,-0.0017501169439821105,0.02491764118578197,-0.0015831337242604546,0.010248444369995667,0.010951273112559702,-0.0037409021238255505,-0.021000085259431048,0.021053836481169128,0.0070704542858724614,0.012461488147347667,-0.014682634884711351
1127,0.06388917102670368,-0.014914887944695617,0.034997762458270784,0.029246580240262186,0.04944690504635596,-0.024032680247539913,0.009401552840626359,-0.02811631177665316,0.057168401313015656,0.013464527808060466,0.009332295386868035,0.04644939152312267
1128,-0.006007622134166279,-0.02731645450647297,0.02388468010659787,0.02461191336611116,0.013183106693130027,-0.033343287558250334,0.009402621285603267,0.02071150802156409,0.041378995306243345,0.023449401069843858,0.00389619631331068,0.007406978567841637
1129,-0.020071203517360182,0.0017113817975988575,0.01974605182798448,-0.010202632750940367,0.022161918702397216,-0.009810611962971361,-0.04327132123178525,0.002971906084059288,0.023395539330852325,0.003675803608485897,0.0190635795287876,0.006709774303206248
1130,0.03199897624908141,0.022546607015639705,0.050042873388286356,-0.021510688340968392,0.037377126494361305,0.0009750462555098978,0.01662153785177368,-0.00564937628935315,0.016866885306418593,-0.0015369457776744902,-0.02149345306483915,-0.01006275924318981
1131,-0.02728467153218935,0.007796825057259228,0.002341832256264192,0.016063435672656865,-0.06378557636264379,0.027784763714537686,0.023973523139724832,0.015520774005814222,-0.03383802334346697,-0.02274739516847447,0.028539669608044674,-0.016682928482390218
1132,0.009222477389427932,0.019832738340521808,0.019077658504024143,-0.00022165440487950536,-0.03991356341689544,0.018809500992498635,0.01762593122792024,0.021948483159098017,-0.035201547050370666,0.002337249370374642,0.03830219192203802,-0.009122790274695577
1133,-0.013857563626753415,0.01376637420205582,-0.013162894720256965,0.00966807567472136,-0.032367289633730874,0.02796369326403846,-0.014995803623188276,0.01682584258976816,0.0009120214102796758,0.011355516065793752,-0.0171676212052736,-0.045368117594759276
1134,-0.00537131450253034,0.009338382549234933,-0.0009618470792049691,0.017617681674990872,0.02010548158846036,0.013608695288595919,0.02611755835181552,-0.02166116525466875,0.03373625181778571,-0.0032783612431582982,0.008595898082089855,-0.030572648422047394
1135,-0.005036637953409977,-0.031492947549904934,-0.015704400409096517,-0.006285804394658672,-0.007630853534375919,0.0006248036178490576,0.004190993608128995,0.004869798883110061,-0.005387530822963277,0.010869877975527733,0.02380021261408154,-0.029922700210060063
1136,0.03639587109932744,-0.007054438245273725,-0.014442357892189435,-0.02085320776896967,0.04103069309245432,-0.0029869197243344624,-0.019385810919131514,-0.0019690769200392715,0.00400436906333879,0.0004633633904961592,-0.01513069600431449,0.009419304010510256
1137,-0.030603909215369703,0.00795404906190473,-0.03635545027512682,0.0276189807782359,-0.03486545562424227,0.024660900894273776,-0.05819415748900441,0.02391620650238353,-0.04688712667270078,-0.0060034987994945525,-0.0034557210943547026,-0.019045092390883974
1138,0.020684330751650323,-0.020889167469071265,-0.01798514655640148,0.006568099917820712,-0.03176189625714881,0.01185673216784241,-0.020035221190967487,0.04384422529683162,0.00828923483223515,-4.091858759025903e-05,-0.0195522380086052,-0.009729986047443994
1139,-0.03316550667910493,-0.03029013198945709,-0.01860271394522266,0.05249262417040664,-0.028006067158499133,0.011707980136677777,-0.02474816475748861,0.02518414871061968,0.0011384361274565638,0.004686434520429149,0.04776108830926025,-0.0017308696590890272
1140,-0.013641861415431049,-0.01526472921526862,0.0034783349173193577,0.055517182805099693,0.046273836187460886,-0.0018426722777692018,0.0038138095017158425,0.031456602356730895,0.018479855033847685,-0.011367838565747175,0.036409515110010365,0.008477477777406152
1141,0.01815588303844877,0.009153722713286625,-0.0142886730172214,0.04016383038256207,0.01453679493095368,-0.021200308215014587,-0.03044666882332442,0.029376814689609353,0.004135022940617945,0.030715698633737364,0.007767932833223395,0.023871509867484684
1142,0.03426922624951494,-0.021400596084943067,0.006730858085313784,0.009770743039845348,0.011913851128066798,0.020714579641943683,0.007107323581317314,0.02516372655723056,-0.012544165809784714,0.006259255345729155,0.007815256685795852,-0.005487810440184502
1143,-0.0133071730431265,-0.012765982450888677,0.0033019484815623953,-0.022396056602645133,-0.003111470534693676,0.0065641038756031715,-0.019439736512464254,-0.003457551011747158,0.011810385213334508,0.0446159087808037,0.012134688449287046,0.02746326041485272
1144,0.02631045826333254,-0.012939301449637737,-0.013326062834621948,-0.011993049714096725,0.020097229680507207,0.007823733779203897,0.0007695537697578724,0.01640026792921182,0.024753724149141825,0.01187864354424338,-0.03283615647341222,0.03682387559383453
1145,-0.009452182966743253,-0.010812295576565196,0.021908045303466024,0.037663449240638656,0.03197374757894124,0.01966691498034867,-0.006390670455989869,0.0010112189231479723,0.023991226445084023,0.0043805075885859305,0.01066167363481346,0.04975286606772664
1146,0.05946945269442107,-0.015913410529230874,0.0025958120640624887,-0.00523404343251816,0.06475897031605599,-0.0031626734931470913,-0.007971194596646983,0.00919905812003889,0.0711468831526347,-0.013173469529839969,0.03781893903403497,0.01792803799041755
1147,0.0013530609579267914,0.00828218227465328,0.020675988775034015,0.02900204666539924,-0.03623642342183061,-0.007404079889764813,-0.010426508820687392,0.027546317127124572,-0.0264627146071747,0.004175087237145699,0.011712514795314632,-0.02764249971290403
1148,-0.023399262375664233,0.014749778816927642,0.009413664758783469,-0.041479270245587896,0.029590354754772587,-0.007716753643998221,-0.007624940585928924,-0.021406036262540833,0.0041359742915909395,-0.03184658593255057,0.023713414068086865,0.022095760963788274
1149,0.0021641400488495322,0.015016042342805788,-0.03943169110391258,0.01696609433470201,-0.002708316037291911,0.00809167722292048,-0.00730252260177331,-0.021495081004576998,0.01762817124572481,-0.021568513484923797,-0.030081917319461304,0.012362206047217529
1150,-0.015830992809995798,-0.020688899055642855,-0.00182906157558693,0.026084187224234195,-0.029368473288090412,-0.008434313990132532,-0.012548237292315191,0.015909249815513078,-0.015309113545061636,-0.010643820625885812,-0.0008737843739859665,-0.011147854956621385
1151,-0.017334103644153564,0.0010940412906437845,-0.007064184075216783,-0.0018313590325755573,-0.05018179884708296,-0.002936332600891553,0.006152356242512697,0.05087954087307165,-0.021903635359828928,-0.0005417518028074067,-0.0013608380843351344,0.04252177497025783
1152,-0.034051904312575466,-0.01864052622432664,0.00941485516454737,-0.025217752222633182,-0.030465249590015633,0.009103154085054356,-0.005703729389341298,0.01074987438555052,-0.012720010065746051,-0.03462316524494597,-0.02205938875512517,0.01189570684724036
1153,0.010295536327171784,0.01112554444124902,-0.0017648038750037675,-0.043898754003588225,0.037422730767713165,-0.024900755525658968,-0.026500922954221892,0.05476255766766102,0.029158668905730406,0.00782751339771692,0.010298876642361923,0.044928252735704825
1154,-0.015125566039215763,-0.01511762568096532,-0.003946369282559872,-0.014936169670342206,0.006857085362410499,-0.028379467273103608,-0.02197218792967006,-0.026828833138479894,0.03630635957056601,-0.012228928369958623,-0.012735752510547519,0.020469680703738394
1155,0.02034476737502587,0.01972016067864527,-0.0006235204912431676,-0.02121653621330654,0.0174149542305639,-0.003543692919060994,-0.005141527492001758,0.0039901633772281495,0.01381568307572445,-0.015467089785669666,-0.00773096426618178,-0.007001097153375103
1156,0.023891350604257965,-0.0170421674972753,-0.008906630371726116,-0.025541271731766152,-0.008439263430152033,-0.019648660265666966,0.008845946193219354,0.022025031031299314,0.02351056103245366,-0.007139719511346731,-0.00802592657509069,0.012799350131866236
1157,0.056976570598015475,0.0017249869864243072,0.015932182302249385,0.004293570546759454,0.023463045082463403,-0.01161424858889705,-0.03160747000800989,0.024058783169601188,0.03897379549038352,-0.010075078138278097,-0.012710502276490435,0.002641997688084119
1158,0.02721529604025728,-0.011958070195649224,-0.0019624756890176,0.0272417235959244,0.021108537319281185,0.009194284603203599,-0.010410829334130355,-0.029553474290402757,0.024450398450825018,0.018717873838500872,0.052769413182869644,0.018246907027747814
1159,0.0124759816530283,0.005126604164987929,-0.0172147487987195,-0.006250663734267852,0.006320613216916216,0.011224201754067615,-0.004073018913055858,-0.028258175735351346,0.03779980966688912,0.01766915392483462,-0.004175053512759874,-0.007318604461738517
1160,-0.009783966594427285,0.002415868695514866,-0.019079818019451675,0.0008940619632088264,0.041553756348582174,-0.0021347730761119826,0.002820400625222134,-0.014533212770183606,0.0006208954590111075,0.00289900112682768,0.0424090337496189,0.014144947907738575
1161,0.02542029736244892,-0.016456557070274408,-0.0005239119459977729,0.01806551296685833,0.006339106746904308,0.03666036050953757,0.004527421134137146,-0.0008913671258497935,0.01612268195533838,-0.0011387170101703954,0.007952244581392136,-0.0005900480221793233
1162,-0.02204128658790179,0.001224103441862164,0.021297077196810774,-0.000905089342604804,-0.04880509401938367,-0.01390016576085637,-0.030586347513143226,0.0007319220612408106,-0.04190818505839772,-0.015439220792153733,-0.0092170673365157,-0.021922600698250243
1163,0.012591194918625526,0.02215578277247232,-0.0008192202318870092,-0.007495286130634189,0.03012203765601465,0.013096737475290008,0.0040874072101282745,0.03016498657703469,0.01822201191078123,-0.043399341840973285,-0.0035278795795296164,-0.0071908116822082865
1164,0.00040711350166320367,0.008593940978137642,0.012714919156921531,-0.004931246558357647,-0.005798723531855443,0.0009018851834274445,-0.011755122180152865,0.021082707837320545,-0.02400217510087301,-0.011747815377402972,-0.04205946152953823,0.018014957656206587
1165,-0.03264038888143767,0.004686445994426891,0.01109887764128444,0.02773805448386929,-0.04705426953441576,-0.002257930086939676,0.0016350229968833854,0.015572552276638223,-0.012458702809341844,-0.01127179727619123,-0.05237033235742387,-0.006944528208123212
1166,0.011770409734441002,0.01805230248555031,0.026742006929346276,0.03220637336466707,0.019993066705547895,0.007772534691512009,-0.010613950680344743,0.026976963821778006,-0.013250955464269503,-0.013339404618305498,0.009268452977498393,0.010335765348637505
1167,0.016424968081047542,-0.001996042369646892,-0.006318324959819357,0.0020441710636629447,-0.014723772679649545,0.006289419762326102,-0.005798431828594312,-0.02290254858657469,0.005882598961815162,-0.013491999947750414,0.002649940747425249,-0.011021415881578083
1168,0.03590018589897905,0.005115186696072967,0.010789483803222956,0.0066745608545911005,-0.005069736236371556,0.001974631431149463,-0.0018285336995582009,-0.07373578503937689,-0.02400184040517883,-0.023948781299618003,-0.001151574301082604,-0.014501350031367256
1169,-0.0417230314758522,0.02334183038699731,0.009515820348714288,-0.001417536756853675,-0.014953781502437103,-0.00834557939259019,-0.0032170345045691665,-0.06861611848046112,-0.004495534543687324,-0.011530294750221888,0.030146536426182355,0.00407107095472643
1170,0.01346886775141916,0.022067627439154375,-0.01411987037414733,0.0024990302916790877,-0.032923185408745025,-0.0025053509039296975,0.05191079208392534,-0.013952072753156339,0.006099278730581826,-0.006496976710080753,-0.020605797105221504,0.007978337825638341
1171,0.05136751360177396,0.000513498761666715,-0.008976639611068366,-0.02979335994951421,-0.0023361767819455193,-0.012247206311436462,0.0437002742658808,-0.009943168487127067,0.030188615449433187,-0.004093132868254678,-0.0034714773264545675,0.026156557676810004
1172,0.03550240818130532,0.01228369127415307,-0.017094849044830326,-0.03670404682151022,-0.0060472534054081106,-0.02489893792121656,-0.0005105921442539152,0.009716961472864268,-0.005429211543854682,0.0032386241737979425,-0.028363647184144893,0.011101355258632532
1173,-0.011350027282936352,0.004155949958275959,0.01853915229853173,-0.009497536630395332,-0.07311501722776434,-0.00623784508057046,0.025122935652831444,0.030892292605611996,-0.01926774963422944,-0.011695109477111084,0.010232623226774209,-0.04108779343443052
1174,-0.006587411538889774,0.005714743892518882,-0.0018494180288695056,-0.04544663977768087,-0.04215455844970795,-0.02088325149124632,-0.005290104213928669,0.0015017379325848556,-0.048310274700778894,0.008072304806317026,0.038995922540728235,-0.032398667467733046
1175,-0.001315303476994549,-0.02697320196376843,0.004274928014306881,0.011491747478155376,-0.04125799742547653,-0.0163401494524976,0.01578115503602235,0.000887254190098338,-0.004063225886611637,0.00600802943308719,-0.0005899763351057443,-0.009909391642349425
1176,-0.02859240843257547,-0.025276953440338194,-0.009284848003651407,0.03048834425477723,-0.004238377988946354,-0.013053852603230385,0.0382517844167305,-0.008793782532207459,0.038625745578936506,0.016380677017406475,0.018651784901470573,0.0018652874978404507
1177,-0.012548259989644029,0.006728313145572091,-0.02088199893871775,0.011737222601074517,-0.038449339252473146,-0.015249765223933912,0.028227891838221483,0.0037171285427793736,0.014045596954268748,-0.005769519022736716,0.03843716946663463,0.011299656571425369
1178,0.015290874008655796,-0.002871002849124319,-0.01236214533819574,-0.004373424120371442,-0.0012746872074628332,-0.006293376904797367,0.01730954501411847,0.00017980364418684964,0.042704046280237815,0.0064867098887086356,0.026080917946387727,-0.01537188118877323
1179,0.010518464220157245,-0.0032802112067747144,-0.02848139998949948,0.01849305577768714,-0.004645648694905294,0.032910904258853166,0.026405927890419872,0.013073837172787569,-0.0022538745444946116,0.0017386998894438255,0.03087275205897497,0.024662751539595056
1180,0.0249069802586457,0.005975866674479631,-0.015452256974364765,-0.006123284207703173,0.020675159647652448,-0.040566345723741584,0.011273974628884013,-0.03346685331870785,-0.01388797679761667,-0.004433118831152386,0.04098527345223104,-0.003532951761415721
1181,-0.016728530255081763,0.008385722065449984,-0.005389325371921802,0.020867851147086468,0.016983046405871855,-0.030431620517834684,0.03418057383611862,-0.03100101979650722,0.02323713672989801,0.026161090117578275,0.0033006965285498364,0.0019162387278818013
1182,-0.0043038920736507775,0.017833312762400987,0.01714448800612824,-0.0024227629668409347,-0.0012524837159902098,0.0280938201425041,0.020551245104324125,-0.043889572100044336,0.006597578002778901,-0.019279575858956604,0.022151902695369825,0.024771461248651473
1183,-0.00676017077363302,0.0241021652381077,0.022147306490896586,0.016608592905255102,-0.024037871198062274,0.012559736466925629,0.01785963691353467,-0.00564244778868888,0.0043869055030077335,-0.025914879698876816,0.000937719444028357,0.042031564313518954
1184,0.01806408453734028,0.023539743486785062,0.020568167039318335,-0.008900390633919945,0.013228099038792568,0.015738775983828102,0.014591930711258883,-0.018381364703172285,-0.020113519694019543,-0.009775413321519483,-0.04436795841199379,0.013883890081685385
1185,-0.0023882786168891853,0.016806876943171477,-0.010583660425654244,-0.0405411577669369,-0.05746515710542359,0.0057942630089567754,0.03874263174703158,-0.015575959541587197,-0.008086094290903774,0.007925922049990958,0.04557026656771835,-0.0174718277528951
1186,0.018224509473644086,0.002716000113642214,-0.0018381605215880754,-0.017378297103107093,0.0007847185444105873,-0.0071948235750023395,0.019166718259185405,-0.010308114428471416,-0.010457509211952102,-0.006751266622633707,0.017868586329294518,0.06371510031873232
1187,-0.04581136457479461,0.02620297305631133,0.018957203678702326,0.0007851603440932009,-0.014008719992617045,0.004693574055217987,0.04139899655176561,0.009543074437248854,-0.05237132200218643,0.004878925177555598,0.005369699795759917,-0.025592799805493886
1188,-0.01898538426414396,-0.017545948674634,-0.006611982364469456,0.025613915730754448,0.003856294739610854,0.018061684227935314,0.015070492289580404,-0.023169388038787462,-0.020923468135881633,-0.013314829934888748,-0.014650888475366233,-0.013360397154087758
1189,-0.023343856021763483,-0.02904759519792529,0.023972158005804184,0.009699076950331644,0.005161727284516721,0.008412690939122197,0.0012103825400941166,-0.003580317127379348,-0.02636186387196348,0.01425971085143462,0.001271914445351089,-0.031181252676200037
1190,-0.06631634669977267,-0.0026976703148252545,0.003747183317826907,0.055818139854927215,0.009112980994639985,0.005782208818937647,-0.009236721326376544,0.05082463535560078,0.00514400201422166,-0.013109902301743161,0.040965463603828745,-0.0499653378194735
1191,-0.01780601846511573,-0.008491054531115651,0.021599678623411257,0.00511295771866572,0.01279514344837631,0.0027452861213577077,-0.0350063780916759,0.025783312955410403,0.030551700679921193,0.026796280252275952,-0.024405338846001583,-0.012704357570795733
1192,-0.0171487607842189,-0.05273329148933527,0.026710997523823693,0.041458870324188636,0.010638154914249685,-0.005778029467939993,-0.01704661865637464,0.0038832778841921935,-0.00781435849874371,0.022873386951204975,0.013636783803796508,-0.007077793673604841
1193,0.03097325772502533,-0.00355283456151578,0.0312812880627777,0.012982706552353038,-0.021045396694427936,-0.004033994328114236,-0.006610098407852843,0.011149392952618511,-0.004486550026583719,-0.011742038024258999,0.022762777150471643,-0.02649298428300655
1194,0.018683871096836915,-0.01403648513553316,0.008645028567722023,-0.03141427640670563,0.005765193045296335,-0.0035691356039718658,-0.004686477636446972,0.002467985406857423,-0.025276018817027027,-0.0034394666069707943,-0.013762228733306573,-0.001971984616502664
1195,-0.041532103057543825,0.0019985088469983135,-0.008047940195109286,-0.0009613563857188722,0.02464568304123,0.0061341232622864235,0.0029738087572794983,-0.03713349118793097,0.0007329665450432422,0.03863596900976667,0.0009556791181760608,-0.030328044618877534
1196,-0.005411255075123947,0.014559352386206684,-0.017949786972686753,0.017216861863276093,0.004566438713160134,0.0044094437483274546,0.016326863873008517,0.010628502929374128,0.016183585417135847,-0.0021804141449431242,-0.031026601454070123,-0.026112895279297256
1197,0.04462978552985533,-0.01554047449888115,-0.04261371725139217,0.04263471363082607,0.006632214609287025,-0.004077924184718318,-0.010739607134120638,-0.012370028050874877,0.01849184493739054,0.0033300762737698726,-0.018740734676847455,0.015411885849571356
1198,-0.013121227801390781,-0.0016930562776110384,-0.04677231812602185,0.022430537819407625,-0.029716307780090236,0.016527400214864638,0.005295884900957638,-0.03815253716658177,-0.00666901142243411,0.010461470318568833,-0.019716235585236823,-0.004313165205607443
1199,0.0027062443162861574,0.028774466598965147,0.007817819682280312,0.034687599864564295,-0.02524572096617856,-0.019583262443465265,0.037132232932449924,0.025132554268100085,0.0024922349284500762,-0.011173543492450025,-0.009952471801113555,0.004826392424390527
1200,0.019149936627735915,0.03801811511591886,0.0037145728945774986,0.025159643853359184,-0.029278789335215077,0.017070531871842355,0.022397854343939292,-0.019195946782914843,-0.026436381196061506,-0.0035597813666272586,-0.022089629166208755,-0.009416897410161593
1201,0.015981399835361294,0.0494314947101149,0.015824997315032337,0.02033068291933324,-0.02270396939525322,-0.011716253804053844,0.019699183453414326,-0.044277393480596214,0.001909340324436608,-0.034243162302013366,-0.020123419747961845,0.04318089874621196
1202,-0.01053577893263949,0.022382525694088284,-0.014341564684107848,0.014648443281561863,-0.010642365856708377,-0.03839308824437312,-0.006877069747670104,-0.018459556482330268,-0.023558357574690155,-0.0035894734784003607,0.017209484717739993,0.01190835056698117
