era,zero_pred,filter_off_s10,filter_on_s10,c4_random_s10,gaf_s10,filter_off_s11,filter_on_s11,c4_random_s11,gaf_s11,filter_off_s12,filter_on_s12,c4_random_s12,gaf_s12
1000,0.03611909678523561,-0.017327157173079817,0.003721581413841747,0.025907112980501218,0.004804662466148075,0.041419734621162496,-0.023134574829292043,-0.007757077061938056,-0.015442463252433059,0.009289741818481159,0.016861646174039756,0.011571620745998604,0.030494275097516337
1001,-0.03477361494381043,-0.004753874541663543,0.03395397331084365,-0.021493182520366604,0.008851542232965531,-0.005511359646191172,-0.0007719815829737556,-0.009695937196113915,0.011939925228644111,-0.023094097526710232,0.03914576651237597,-0.009453759695640699,0.015946740979870682
1002,0.036982583994120535,0.005686918779125413,-0.003969798111026584,-0.029817172447827917,0.017162783959642474,0.030708529209145217,-0.018314683527244406,-0.013507024390854994,0.01634473430575439,0.017806241598001152,-0.004171392046373014,-0.02093696950101848,-0.0006944537907542985
1003,-0.02014734782988342,-0.014453043916638928,-0.0007580773026760936,0.006581964007614325,-0.0022894382446317094,0.03378194688947801,0.012023613153057259,-0.004888077699899872,0.015126152101735107,0.014457598357027396,0.009557518619754176,-4.069162037265717e-05,0.0065913692162984415
1004,-0.009577657832101353,-0.0033655936191899333,0.0024879453734723152,0.003467089177386343,0.02320008927652222,0.007790784872089979,-0.015499069500405265,-0.015566992799063512,-0.020056546389473535,0.00972818060793412,-0.01037873492855551,-0.0009907643660234046,-0.0074840478856617
1005,-0.005583235515023369,0.04088028217020744,-0.011490546355429803,-0.0063227359155600595,0.0012170583729749734,-0.0009554471383981022,0.01910141491735401,-0.017798511412363723,0.016578938268474026,0.011459956395355398,-0.008127754952325494,-0.018296497012341463,-0.014326728412215986
1006,-0.017801704189433356,0.042582260003316295,-0.0001119530903462014,0.013857913442822667,0.017672032184444332,0.010772222936624639,0.018691014926983145,-0.02445035412804313,-0.0022048192344893075,0.06682705920423292,0.0013885233585491635,-0.0042383173993386,-0.015551339373818255
1007,-0.005520918187777832,-0.008335679242227948,-0.00026885392030109753,0.035572153207462265,0.005339310510065825,-0.005485428094479957,-0.00819196589863898,-0.0038329441998042756,0.007704084705911298,0.059050762450139474,0.004660676101171273,0.013812772275140503,-0.00852143504281854
1008,0.009138322599082252,0.018421220569577776,0.009082435284178859,-0.016588176289600794,0.035017561607706284,0.022997417109990936,0.020869854233995174,-0.018718326329631562,-0.006151512364847762,0.0223106862677887,-0.02520733991663773,0.0040526822700189214,-0.012740622973345517
1009,-0.02382984715791972,-0.016098520671785722,-0.01165794854784841,-0.008517579648364929,-0.01694253446379472,-0.0024540676938145426,-0.004657347913047296,-0.008721134550880468,0.0037830769056498756,0.0039050276240714657,-0.017724693521681552,0.001648174836459725,-0.016940560594577898
1010,-0.03141644281178154,0.0037393564560323648,-0.005674838647510452,-0.021425021149911096,-0.014483695133325853,0.018395346183131052,-0.030146617808042477,0.005089072347114153,0.03815445620948102,-0.004874148360403751,-0.014252101924305583,0.02776544694927652,0.0035358276790004865
1011,0.006164005065918387,-0.01825898323794339,0.001229462830943325,0.005077726299385599,-0.013073999565116123,0.026836507483927234,0.004389700099115268,-0.005017412150907421,-0.03239144483101639,-0.02396095073697478,-0.01341612887545881,0.041203469637916636,-0.016483675189049397
1012,0.022148791930540562,0.05430396477885193,-0.009147904207141193,0.019619760519904668,0.0314357712054625,0.05399354859590736,0.025970550400173955,-0.040348264778864315,-0.0026398196031237253,0.010048941682044574,0.027148336484047925,0.006853633663661767,-0.021542951964738127
1013,-0.005898036589527683,0.03262024523735835,0.009362968244283105,0.022696592262321173,0.024863766820021584,0.013184533838440936,0.01895268750105604,0.016813281823228342,-0.007901556658819442,0.04116758828373023,-0.015983721760327304,-0.028420014093711133,0.04253286236486958
1014,0.04018416682898266,-0.009527636595702113,0.029012794270389723,-0.0100300408941338,-0.005348114145067165,-0.015986511544444502,0.007279371896069815,0.008575915489942937,0.00579979138683788,-0.01657737564343355,-0.020116905191281786,-0.02284989363504406,0.008104964726091658
1015,0.005257064877997589,0.01571210513286218,0.04423225084370732,-0.014835034306182958,-0.003834859504774356,0.01798538555284461,-0.03538127794872049,0.026361839721430042,0.011819230086362063,-0.02571497775730244,-0.015206611162866219,-0.030070205206053486,-0.0071242050907199105
