era,zero_pred,filter_off_s0,filter_on_s0,c4_random_s0,filter_off_s1,filter_on_s1,c4_random_s1,filter_off_s2,filter_on_s2,c4_random_s2
1011,0.001047370466528343,0.010637540544057293,-0.02149413396009516,0.010708772609357632,0.010449513512064398,-0.015073874964216862,-0.010129227163780891,0.039437470503942695,0.011361295171346823,0.021825139852779462
1012,0.03144698030933789,0.038774179429159464,0.01492338543341136,0.013487529728687133,0.03826800064399409,-0.018558448001453644,0.02101520478596242,0.018080703450508946,0.0018060568724435975,0.025670713529146048
1013,0.00033858642044352487,0.012441973060801055,0.00024939557839588026,-0.010180902464632257,0.015718120584831352,0.0075914196099386416,-0.006812576386710879,-0.009063540592231037,-0.013091001571408852,0.020082662384077927
1014,0.019246396130066103,-0.03025293935400278,-0.049560929176583,-0.042449251437567496,0.0015060993414492112,0.000878656527412251,0.023956537264388605,-0.0035992048796677566,0.010482899129994698,0.026237850030021142
1015,0.001435525437755942,0.0216036981930454,-0.010168524568869602,0.014458710804662302,-0.01020737912932225,-0.012335357715369233,-0.002593558679093849,0.02034224497026219,0.030858532840551758,0.045070282829129955
1016,-0.011047723940466644,0.03335740854784001,0.004425058467866304,-0.03207528067858059,0.035006828076804025,0.0064112051191318594,0.04186470197358123,0.010000310093623605,0.011172749133830253,0.03742695090564802
1017,0.004627870232039845,0.03883415692396376,-0.0007075423357849078,-0.0010197601113702826,0.03205926435343113,0.011456113014540558,-0.01626275394714863,0.020896329997352598,-0.026807327897612886,-0.0016280817730571972
1018,0.0007272681270894936,0.010127290060326252,0.00816791380285739,0.0025405480553498394,0.029202932867983075,0.0010376112380907421,0.0027120010152973544,0.0392198928834938,0.018695574176993607,0.022107436278904356
1019,-0.030426925402136637,0.029709783326284545,0.03557636447278127,0.006585056865007524,0.01797373334312722,0.0035610563571449455,-0.03434167430993493,0.04881358877181912,0.02947342658238647,0.03466622392643305
1020,-0.010754244506001636,0.013749972600258235,0.010947953237593129,0.021810011687229205,-0.026306665399844057,0.01856642189576759,-0.03825170893474283,0.01763667466614638,-4.394333465957623e-05,0.02110779107849774
1021,-0.01394937563322912,0.025132606572847577,0.00899160458201855,0.025691945997563255,0.02302991447760514,0.014249328203559224,-0.04452070678142976,0.07976422474720242,0.004974427968916834,-0.0019373440145291825
