era,zero_pred,filter_off_s0,filter_on_s0,c4_random_s0,filter_off_s1,filter_on_s1,c4_random_s1,filter_off_s2,filter_on_s2,c4_random_s2
1000,0.03611909678523561,0.030794820118598114,0.02266301214763273,0.009393525878348042,0.03988309174145748,-0.010944297301305275,-0.000987831653340295,0.011355771101493006,0.006082990812728629,-0.00766471064428579
1001,-0.03477361494381043,-0.014882598627478299,-0.0019391137078018242,-0.02136922121667878,0.01672916340496567,-0.011264241394995525,0.0021085422788105278,-0.01904062283148603,-0.02522885306974899,0.0032964971517304886
1002,0.036982583994120535,-0.0001350538561665141,-0.03591533550853951,-0.019149105432438408,0.00479704000673619,-0.013293366695640426,0.02220941542868998,-0.04939674454156242,-0.03640765649921611,-0.010544994599832137
1003,-0.02014734782988342,-0.020438139153572805,0.008865847791870649,-0.024163082466235566,-0.01096715808005297,-0.006035344994462094,-0.008789287493818533,0.009628926588110443,0.013334522019537644,-0.008481656852126271
1004,-0.009577657832101353,-0.009378504229299704,-0.022285671645679322,-0.016693578162710793,-0.00010839846454788497,0.004504026300807379,0.01979615482828476,0.02679329412027802,0.025086566585426833,0.04203064397433431
1005,-0.005583235515023369,-0.018565086187149114,-0.01125257812995,0.01768753862126049,-0.02234455409554251,-0.026870310294912575,0.01873313225083017,0.00803925717923298,0.012221882577085626,-0.02670900836966954
1006,-0.017801704189433356,0.05313824641280005,0.02492508680140854,0.0047508578369091494,0.03207232431019249,-0.025921734984782775,0.006112508170982026,0.024258468268864384,0.007841135521972971,-0.02719870655931819
1007,-0.005520918187777832,0.022981274699077427,0.002369739564139651,-0.016658834296403056,0.040056135784532695,-0.021606824081486006,0.01681481434275844,0.044944524902701795,0.047232236315412866,-0.023590317514281957
1008,0.009138322599082252,0.011826735915288834,0.0013869112721940785,-0.00450580002696526,0.0567821066064283,0.007143180425314513,0.023641790648064428,0.008009896807531598,0.005055038499511998,-0.032895313771985055
1009,-0.02382984715791972,0.012204852618973019,0.027581256252012826,-0.019405422027226366,0.014296514733621549,-0.008540171634898544,0.021535290083871644,-0.010769739859133539,0.0310168408819029,-0.011424727837909213
1010,-0.03141644281178154,-0.015138514485212933,-0.0257296417919267,0.009277267499285854,-0.00777916097197725,0.008697066288832383,0.010604921425127676,-0.002196334384635149,0.015366148899462332,0.019467127069090148
1011,0.006164005065918387,0.0003319456402722616,-0.023115496514383594,0.02529027801078829,0.01729649701314143,-0.0038154183377360957,-0.006896455088265366,0.052837321544698515,0.01809806672841348,0.02280251207290314
1012,0.022148791930540562,0.01478984781834506,0.008571082879214022,0.011185662982450783,0.02842791656060092,-0.0030586008635782834,0.027888598194137675,0.004086264047211633,0.026581292332269035,0.02993477880201583
1013,-0.005898036589527683,-0.007411813388871367,0.010084034685785835,-0.018831054377674555,0.0008885375632303572,0.03288379327597412,-0.0025557374900496235,-0.010286809816677539,-0.011305039472980827,0.010630668605860724
